UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; ANA0164 ;03-06-2020 23:59:59;10;true
; ANA0165 ;03-06-2020 23:59:59;10;true
; ANA0166 ;03-06-2020 23:59:59;10;true
; ANA0167 ;03-06-2020 23:59:59;10;true
; ANA0168 ;03-06-2020 23:59:59;10;true
; ANA0169 ;03-06-2020 23:59:59;10;true
; ANA0170 ;03-06-2020 23:59:59;10;true
; ANA0171 ;03-06-2020 23:59:59;10;true
; ANA0173 ;03-06-2020 23:59:59;10;true
; ANA0174 ;03-06-2020 23:59:59;10;true
; ANA0175 ;03-06-2020 23:59:59;10;true
; ANA0178 ;03-06-2020 23:59:59;10;true
; ANA0179 ;03-06-2020 23:59:59;10;true
; ANA0180 ;03-06-2020 23:59:59;10;true
; ANA0181 ;03-06-2020 23:59:59;10;true
; ANA0182 ;03-06-2020 23:59:59;10;true
; ANA0183 ;03-06-2020 23:59:59;10;true
; ANA0184 ;03-06-2020 23:59:59;10;true
; ANA0185 ;03-06-2020 23:59:59;10;true
; ANA0186 ;03-06-2020 23:59:59;10;true
; ANA0187 ;03-06-2020 23:59:59;10;true
; ANA0188 ;03-06-2020 23:59:59;10;true
; ANA0189 ;03-06-2020 23:59:59;10;true
; ANA0190 ;03-06-2020 23:59:59;10;true
; ANA0191 ;03-06-2020 23:59:59;10;true
; ANA0192 ;03-06-2020 23:59:59;10;true
; ANA0193 ;03-06-2020 23:59:59;10;true
; ANA0194 ;03-06-2020 23:59:59;10;true
; ANA0195 ;03-06-2020 23:59:59;10;true
; ANA0196 ;03-06-2020 23:59:59;10;true
; ANA0197 ;03-06-2020 23:59:59;10;true
; ANA0198 ;03-06-2020 23:59:59;10;true
; ANA0199 ;03-06-2020 23:59:59;10;true
; ANA0200 ;03-06-2020 23:59:59;10;true
; ANA0201 ;03-06-2020 23:59:59;10;true
; ANA0202 ;03-06-2020 23:59:59;10;true
; ANA0203 ;03-06-2020 23:59:59;10;true
; ANA0204 ;03-06-2020 23:59:59;10;true
; ANA0205 ;03-06-2020 23:59:59;10;true
; ANA0206 ;03-06-2020 23:59:59;10;true
; ANA0207 ;03-06-2020 23:59:59;10;true
; ANA0208 ;03-06-2020 23:59:59;10;true
; ANA0209 ;03-06-2020 23:59:59;10;true
; ANA0210 ;03-06-2020 23:59:59;10;true
; ANA0211 ;03-06-2020 23:59:59;10;true
; ANA0212 ;03-06-2020 23:59:59;10;true
; ANA0214 ;03-06-2020 23:59:59;10;true
; ANA0215 ;03-06-2020 23:59:59;10;true
; ANA0216 ;03-06-2020 23:59:59;10;true
; ANA0217 ;03-06-2020 23:59:59;10;true
; ANA0218 ;03-06-2020 23:59:59;10;true
; ANA0219 ;03-06-2020 23:59:59;10;true
; ANA0220 ;03-06-2020 23:59:59;10;true
; ANA0221 ;03-06-2020 23:59:59;10;true
; ANA0222 ;03-06-2020 23:59:59;10;true
; ANA0223 ;03-06-2020 23:59:59;10;true
; ANA0224 ;03-06-2020 23:59:59;10;true
; ANA0225 ;03-06-2020 23:59:59;10;true
; ANA0227 ;03-06-2020 23:59:59;10;true
; ANA0228 ;03-06-2020 23:59:59;10;true
; ANA0229 ;03-06-2020 23:59:59;10;true
; ANA0230 ;03-06-2020 23:59:59;10;true
; ANA0231 ;03-06-2020 23:59:59;10;true
; ANA0232 ;03-06-2020 23:59:59;10;true
; ANA0233 ;03-06-2020 23:59:59;10;true
; ANA0234 ;03-06-2020 23:59:59;10;true
; ANA0235 ;03-06-2020 23:59:59;10;true
; ANA0236 ;03-06-2020 23:59:59;10;true
; ANA0237 ;03-06-2020 23:59:59;10;true
; ANA0238 ;03-06-2020 23:59:59;10;true
; ANA0239 ;03-06-2020 23:59:59;10;true
; ANA0240 ;03-06-2020 23:59:59;10;true
; ANA0241 ;03-06-2020 23:59:59;10;true
; ANA0242 ;03-06-2020 23:59:59;10;true
; ANA0243 ;03-06-2020 23:59:59;10;true
; ANA0244 ;03-06-2020 23:59:59;10;true
; ANA0245 ;03-06-2020 23:59:59;10;true
; ANA0246 ;03-06-2020 23:59:59;10;true
; ANA0247 ;03-06-2020 23:59:59;10;true
; ANA0248 ;03-06-2020 23:59:59;10;true
; ANA0249 ;03-06-2020 23:59:59;10;true
; ANA0250 ;03-06-2020 23:59:59;10;true
; ANA0251 ;03-06-2020 23:59:59;10;true
; ANA0252 ;03-06-2020 23:59:59;10;true
; ANA0253 ;03-06-2020 23:59:59;10;true
; ANA0254 ;03-06-2020 23:59:59;10;true
; ANA0255 ;03-06-2020 23:59:59;10;true
; ANA0256 ;03-06-2020 23:59:59;10;true
; ANA0257 ;03-06-2020 23:59:59;10;true
; ANA0258 ;03-06-2020 23:59:59;10;true
; ANA0259 ;03-06-2020 23:59:59;10;true
; ANA0260 ;03-06-2020 23:59:59;10;true
; ANA0261 ;03-06-2020 23:59:59;10;true
; ANA0262 ;03-06-2020 23:59:59;10;true
; ANA0263 ;03-06-2020 23:59:59;10;true
; ANA0264 ;03-06-2020 23:59:59;10;true
; ANA0265 ;03-06-2020 23:59:59;10;true
; ANA0266 ;03-06-2020 23:59:59;10;true
; ANA0267 ;03-06-2020 23:59:59;10;true
; ANA0268 ;03-06-2020 23:59:59;10;true
; ANA0269 ;03-06-2020 23:59:59;10;true
; ANA0270 ;03-06-2020 23:59:59;10;true
; ANA0271 ;03-06-2020 23:59:59;10;true
; ANA0272 ;03-06-2020 23:59:59;10;true
; ANA0273 ;03-06-2020 23:59:59;10;true
; ANA0274 ;03-06-2020 23:59:59;10;true
; ANA0275 ;03-06-2020 23:59:59;10;true
; ANA0277 ;03-06-2020 23:59:59;10;true
; ANA0278 ;03-06-2020 23:59:59;10;true
; ANA0279 ;03-06-2020 23:59:59;10;true
; ANA0280 ;03-06-2020 23:59:59;10;true
; ANA0281 ;03-06-2020 23:59:59;10;true
; ANA0282 ;03-06-2020 23:59:59;10;true
; ANA0283 ;03-06-2020 23:59:59;10;true
; ANA0284 ;03-06-2020 23:59:59;10;true
; ANA0285 ;03-06-2020 23:59:59;10;true
; ANA0286 ;03-06-2020 23:59:59;10;true
; ANA0287 ;03-06-2020 23:59:59;10;true
; ANA0288 ;03-06-2020 23:59:59;10;true
; ANA0289 ;03-06-2020 23:59:59;10;true
; ANA0290 ;03-06-2020 23:59:59;10;true
; ANA0292 ;03-06-2020 23:59:59;10;true
; ANA0293 ;03-06-2020 23:59:59;10;true
; ANA0294 ;03-06-2020 23:59:59;10;true
; ANA0295 ;03-06-2020 23:59:59;10;true
; ANA0297 ;03-06-2020 23:59:59;10;true
; ANA0298 ;03-06-2020 23:59:59;10;true
; ANA0299 ;03-06-2020 23:59:59;10;true
; ANA0300 ;03-06-2020 23:59:59;10;true
; ANA0301 ;03-06-2020 23:59:59;10;true
; ANA0302 ;03-06-2020 23:59:59;10;true
; ANA0303 ;03-06-2020 23:59:59;10;true
; ANA0304 ;03-06-2020 23:59:59;10;true
; ANA0305 ;03-06-2020 23:59:59;10;true
; ANA0306 ;03-06-2020 23:59:59;10;true
; ANA0307 ;03-06-2020 23:59:59;10;true
; ANA0308 ;03-06-2020 23:59:59;10;true
; ANA0309 ;03-06-2020 23:59:59;10;true
; ANA0310 ;03-06-2020 23:59:59;10;true
; ANA0311 ;03-06-2020 23:59:59;10;true
; ANA0312 ;03-06-2020 23:59:59;10;true
; ANA0313 ;03-06-2020 23:59:59;10;true
; ANA0314 ;03-06-2020 23:59:59;10;true
; ANA0315 ;03-06-2020 23:59:59;10;true
; ANA0316 ;03-06-2020 23:59:59;10;true
; ANA0318 ;03-06-2020 23:59:59;10;true
; ANA0319 ;03-06-2020 23:59:59;10;true
; ANA0320 ;03-06-2020 23:59:59;10;true
; ANA0321 ;03-06-2020 23:59:59;10;true
; ANA0322 ;03-06-2020 23:59:59;10;true
; ANA0323 ;03-06-2020 23:59:59;10;true
; ANA0324 ;03-06-2020 23:59:59;10;true
; ANA0325 ;03-06-2020 23:59:59;10;true
; ANA0326 ;03-06-2020 23:59:59;10;true
; ANA0327 ;03-06-2020 23:59:59;10;true
; ANA0328 ;03-06-2020 23:59:59;10;true
; ANA0329 ;03-06-2020 23:59:59;10;true
; ANA0330 ;03-06-2020 23:59:59;10;true
; ANA0331 ;03-06-2020 23:59:59;10;true
; ANA0332 ;03-06-2020 23:59:59;10;true
; ANA0333 ;03-06-2020 23:59:59;10;true
; ANA0334 ;03-06-2020 23:59:59;10;true
; ANA0335 ;03-06-2020 23:59:59;10;true
; ANA0336 ;03-06-2020 23:59:59;10;true
; ANA0337 ;03-06-2020 23:59:59;10;true
; ANA0338 ;03-06-2020 23:59:59;10;true
; ANA0339 ;03-06-2020 23:59:59;10;true
; ANA0340 ;03-06-2020 23:59:59;10;true
; ANA0341 ;03-06-2020 23:59:59;10;true
; ANA0342 ;03-06-2020 23:59:59;10;true
; ANA0343 ;03-06-2020 23:59:59;10;true
; ANA0344 ;03-06-2020 23:59:59;10;true
; ANA0345 ;03-06-2020 23:59:59;10;true
; ANA0346 ;03-06-2020 23:59:59;10;true
; ANA0347 ;03-06-2020 23:59:59;10;true
; ANA0348 ;03-06-2020 23:59:59;10;true
; ANA0349 ;03-06-2020 23:59:59;10;true
; ANA0350 ;03-06-2020 23:59:59;10;true
; ANA0351 ;03-06-2020 23:59:59;10;true
; ANA0352 ;03-06-2020 23:59:59;10;true
; ANA0353 ;03-06-2020 23:59:59;10;true
; ANA0354 ;03-06-2020 23:59:59;10;true
; ANA0355 ;03-06-2020 23:59:59;10;true
; ANA0356 ;03-06-2020 23:59:59;10;true
; ANA0357 ;03-06-2020 23:59:59;10;true
