UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; VM107378-3 ;03-06-2020 23:59:59;10;true
; VM107378-4 ;03-06-2020 23:59:59;10;true
; VM107378-5 ;03-06-2020 23:59:59;10;true
; VM107458-1 ;03-06-2020 23:59:59;10;true
; VM107458-2 ;03-06-2020 23:59:59;10;true
; VM107458-3 ;03-06-2020 23:59:59;10;true
; VM107458-4 ;03-06-2020 23:59:59;10;true
; VM107458-5 ;03-06-2020 23:59:59;10;true
; VM107739-1 ;03-06-2020 23:59:59;10;true
; VM107739-2 ;03-06-2020 23:59:59;10;true
; VM107739-3 ;03-06-2020 23:59:59;10;true
; VM107739-4 ;03-06-2020 23:59:59;10;true
; VM107739-5 ;03-06-2020 23:59:59;10;true
; VM10778-1 ;03-06-2020 23:59:59;10;true
; VM10778-2 ;03-06-2020 23:59:59;10;true
; VM10778-3 ;03-06-2020 23:59:59;10;true
; VM10778-4 ;03-06-2020 23:59:59;10;true
; VM10778-5 ;03-06-2020 23:59:59;10;true
; VM107958-1 ;03-06-2020 23:59:59;10;true
; VM107958-2 ;03-06-2020 23:59:59;10;true
; VM107958-3 ;03-06-2020 23:59:59;10;true
; VM107958-4 ;03-06-2020 23:59:59;10;true
; VM107958-5 ;03-06-2020 23:59:59;10;true
; VM108018-1 ;03-06-2020 23:59:59;10;true
; VM108018-2 ;03-06-2020 23:59:59;10;true
; VM108018-3 ;03-06-2020 23:59:59;10;true
; VM108018-4 ;03-06-2020 23:59:59;10;true
; VM108018-5 ;03-06-2020 23:59:59;10;true
; VM108058-1 ;03-06-2020 23:59:59;10;true
; VM108058-2 ;03-06-2020 23:59:59;10;true
; VM108058-3 ;03-06-2020 23:59:59;10;true
; VM108058-4 ;03-06-2020 23:59:59;10;true
; VM108058-5 ;03-06-2020 23:59:59;10;true
; VM108378-1 ;03-06-2020 23:59:59;10;true
; VM108378-2 ;03-06-2020 23:59:59;10;true
; VM108378-3 ;03-06-2020 23:59:59;10;true
; VM108378-4 ;03-06-2020 23:59:59;10;true
; VM108378-5 ;03-06-2020 23:59:59;10;true
; VM108718-1 ;03-06-2020 23:59:59;10;true
; VM108718-2 ;03-06-2020 23:59:59;10;true
; VM108718-3 ;03-06-2020 23:59:59;10;true
; VM108718-4 ;03-06-2020 23:59:59;10;true
; VM108718-5 ;03-06-2020 23:59:59;10;true
; VM10885-1 ;03-06-2020 23:59:59;10;true
; VM10885-2 ;03-06-2020 23:59:59;10;true
; VM10885-3 ;03-06-2020 23:59:59;10;true
; VM10885-4 ;03-06-2020 23:59:59;10;true
; VM10885-5 ;03-06-2020 23:59:59;10;true
; VM10897-1 ;03-06-2020 23:59:59;10;true
; VM10897-2 ;03-06-2020 23:59:59;10;true
; VM10897-3 ;03-06-2020 23:59:59;10;true
; VM10897-4 ;03-06-2020 23:59:59;10;true
; VM10897-5 ;03-06-2020 23:59:59;10;true
; VM10918-1 ;03-06-2020 23:59:59;10;true
; VM10918-2 ;03-06-2020 23:59:59;10;true
; VM10918-3 ;03-06-2020 23:59:59;10;true
; VM10918-4 ;03-06-2020 23:59:59;10;true
; VM10918-5 ;03-06-2020 23:59:59;10;true
; VM10965-1 ;03-06-2020 23:59:59;10;true
; VM10965-2 ;03-06-2020 23:59:59;10;true
; VM10965-3 ;03-06-2020 23:59:59;10;true
; VM10965-4 ;03-06-2020 23:59:59;10;true
; VM10965-5 ;03-06-2020 23:59:59;10;true
; VM10968-1 ;03-06-2020 23:59:59;10;true
; VM10968-2 ;03-06-2020 23:59:59;10;true
; VM10968-3 ;03-06-2020 23:59:59;10;true
; VM10968-4 ;03-06-2020 23:59:59;10;true
; VM10968-5 ;03-06-2020 23:59:59;10;true
; VM110238-1 ;03-06-2020 23:59:59;10;true
; VM110238-2 ;03-06-2020 23:59:59;10;true
; VM110238-3 ;03-06-2020 23:59:59;10;true
; VM110238-4 ;03-06-2020 23:59:59;10;true
; VM110238-5 ;03-06-2020 23:59:59;10;true
; VM110559-1 ;03-06-2020 23:59:59;10;true
; VM110559-2 ;03-06-2020 23:59:59;10;true
; VM110559-3 ;03-06-2020 23:59:59;10;true
; VM110559-4 ;03-06-2020 23:59:59;10;true
; VM110559-5 ;03-06-2020 23:59:59;10;true
; VM110798-1 ;03-06-2020 23:59:59;10;true
; VM110798-2 ;03-06-2020 23:59:59;10;true
; VM110798-3 ;03-06-2020 23:59:59;10;true
; VM110798-4 ;03-06-2020 23:59:59;10;true
; VM110798-5 ;03-06-2020 23:59:59;10;true
; VM11173-1 ;03-06-2020 23:59:59;10;true
; VM11173-2 ;03-06-2020 23:59:59;10;true
; VM11173-3 ;03-06-2020 23:59:59;10;true
; VM11173-4 ;03-06-2020 23:59:59;10;true
; VM11173-5 ;03-06-2020 23:59:59;10;true
; VM111838-1 ;03-06-2020 23:59:59;10;true
; VM111838-2 ;03-06-2020 23:59:59;10;true
; VM111838-3 ;03-06-2020 23:59:59;10;true
; VM111838-4 ;03-06-2020 23:59:59;10;true
; VM111838-5 ;03-06-2020 23:59:59;10;true
; VM112998-1 ;03-06-2020 23:59:59;10;true
; VM112998-2 ;03-06-2020 23:59:59;10;true
; VM112998-3 ;03-06-2020 23:59:59;10;true
; VM112998-4 ;03-06-2020 23:59:59;10;true
; VM112998-5 ;03-06-2020 23:59:59;10;true
; VM113318-1 ;03-06-2020 23:59:59;10;true
; VM113318-2 ;03-06-2020 23:59:59;10;true
; VM113318-3 ;03-06-2020 23:59:59;10;true
; VM113318-4 ;03-06-2020 23:59:59;10;true
; VM113318-5 ;03-06-2020 23:59:59;10;true
; VM113558-1 ;03-06-2020 23:59:59;10;true
; VM113558-2 ;03-06-2020 23:59:59;10;true
; VM113558-3 ;03-06-2020 23:59:59;10;true
; VM113558-4 ;03-06-2020 23:59:59;10;true
; VM113558-5 ;03-06-2020 23:59:59;10;true
; VM11360-1 ;03-06-2020 23:59:59;10;true
; VM11360-2 ;03-06-2020 23:59:59;10;true
; VM11360-3 ;03-06-2020 23:59:59;10;true
; VM11360-4 ;03-06-2020 23:59:59;10;true
; VM11360-5 ;03-06-2020 23:59:59;10;true
; VM11425-1 ;03-06-2020 23:59:59;10;true
; VM11425-2 ;03-06-2020 23:59:59;10;true
; VM11425-3 ;03-06-2020 23:59:59;10;true
; VM11425-4 ;03-06-2020 23:59:59;10;true
; VM11425-5 ;03-06-2020 23:59:59;10;true
; VM11479-1 ;03-06-2020 23:59:59;10;true
; VM11479-2 ;03-06-2020 23:59:59;10;true
; VM11479-3 ;03-06-2020 23:59:59;10;true
; VM11479-4 ;03-06-2020 23:59:59;10;true
; VM11479-5 ;03-06-2020 23:59:59;10;true
; VM115498-1 ;03-06-2020 23:59:59;10;true
; VM115498-2 ;03-06-2020 23:59:59;10;true
; VM115498-3 ;03-06-2020 23:59:59;10;true
; VM115498-4 ;03-06-2020 23:59:59;10;true
; VM115498-5 ;03-06-2020 23:59:59;10;true
; VM115518-1 ;03-06-2020 23:59:59;10;true
; VM115518-2 ;03-06-2020 23:59:59;10;true
; VM115518-3 ;03-06-2020 23:59:59;10;true
; VM115518-4 ;03-06-2020 23:59:59;10;true
; VM115518-5 ;03-06-2020 23:59:59;10;true
; VM116463-1 ;03-06-2020 23:59:59;10;true
; VM116463-2 ;03-06-2020 23:59:59;10;true
; VM116463-3 ;03-06-2020 23:59:59;10;true
; VM116463-4 ;03-06-2020 23:59:59;10;true
; VM116463-5 ;03-06-2020 23:59:59;10;true
