UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; A0199 ;03-06-2020 23:59:59;10;true
; A0200 ;03-06-2020 23:59:59;10;true
; A0201 ;03-06-2020 23:59:59;10;true
; A0202 ;03-06-2020 23:59:59;10;true
; A0203 ;03-06-2020 23:59:59;10;true
; A0204 ;03-06-2020 23:59:59;10;true
; A0205 ;03-06-2020 23:59:59;10;true
; A0206 ;03-06-2020 23:59:59;10;true
; A0207 ;03-06-2020 23:59:59;10;true
; A0208 ;03-06-2020 23:59:59;10;true
; A0209 ;03-06-2020 23:59:59;10;true
; A0210 ;03-06-2020 23:59:59;10;true
; A0211 ;03-06-2020 23:59:59;10;true
; A0212 ;03-06-2020 23:59:59;10;true
; A0213 ;03-06-2020 23:59:59;10;true
; A0214 ;03-06-2020 23:59:59;10;true
; A0215 ;03-06-2020 23:59:59;10;true
; A0216 ;03-06-2020 23:59:59;10;true
; A0217 ;03-06-2020 23:59:59;10;true
; A0218 ;03-06-2020 23:59:59;10;true
; A0219 ;03-06-2020 23:59:59;10;true
; A0220 ;03-06-2020 23:59:59;10;true
; A0221 ;03-06-2020 23:59:59;10;true
; A0222 ;03-06-2020 23:59:59;10;true
; A0223 ;03-06-2020 23:59:59;10;true
; A0224 ;03-06-2020 23:59:59;10;true
; A0225 ;03-06-2020 23:59:59;10;true
; A0226 ;03-06-2020 23:59:59;10;true
; A0227 ;03-06-2020 23:59:59;10;true
; A0228 ;03-06-2020 23:59:59;10;true
; A0229 ;03-06-2020 23:59:59;10;true
; A0230 ;03-06-2020 23:59:59;10;true
; A0231 ;03-06-2020 23:59:59;10;true
; A0232 ;03-06-2020 23:59:59;10;true
; A0233 ;03-06-2020 23:59:59;10;true
; A0234 ;03-06-2020 23:59:59;10;true
; A0235 ;03-06-2020 23:59:59;10;true
; A0236 ;03-06-2020 23:59:59;10;true
; A0237 ;03-06-2020 23:59:59;10;true
; A0238 ;03-06-2020 23:59:59;10;true
; A0239 ;03-06-2020 23:59:59;10;true
; A0240 ;03-06-2020 23:59:59;10;true
; A0241 ;03-06-2020 23:59:59;10;true
; A0242 ;03-06-2020 23:59:59;10;true
; A0243 ;03-06-2020 23:59:59;10;true
; A0244 ;03-06-2020 23:59:59;10;true
; A0245 ;03-06-2020 23:59:59;10;true
; A0246 ;03-06-2020 23:59:59;10;true
; A0247 ;03-06-2020 23:59:59;10;true
; A0248 ;03-06-2020 23:59:59;10;true
; A0249 ;03-06-2020 23:59:59;10;true
; A0250 ;03-06-2020 23:59:59;10;true
; A0251 ;03-06-2020 23:59:59;10;true
; A0252 ;03-06-2020 23:59:59;10;true
; A0253 ;03-06-2020 23:59:59;10;true
; A0254 ;03-06-2020 23:59:59;10;true
; A0255 ;03-06-2020 23:59:59;10;true
; A0256 ;03-06-2020 23:59:59;10;true
; A0257 ;03-06-2020 23:59:59;10;true
; A0258 ;03-06-2020 23:59:59;10;true
; A0259 ;03-06-2020 23:59:59;10;true
; A0260 ;03-06-2020 23:59:59;10;true
; A0261 ;03-06-2020 23:59:59;10;true
; A0262 ;03-06-2020 23:59:59;10;true
; A0263 ;03-06-2020 23:59:59;10;true
; A0264 ;03-06-2020 23:59:59;10;true
; A0265 ;03-06-2020 23:59:59;10;true
; A0266 ;03-06-2020 23:59:59;10;true
; A0267 ;03-06-2020 23:59:59;10;true
; A0268 ;03-06-2020 23:59:59;10;true
; A0269 ;03-06-2020 23:59:59;10;true
; A0270 ;03-06-2020 23:59:59;10;true
; A0271 ;03-06-2020 23:59:59;10;true
; A0272 ;03-06-2020 23:59:59;10;true
; A0273 ;03-06-2020 23:59:59;10;true
; A0274 ;03-06-2020 23:59:59;10;true
; A0275 ;03-06-2020 23:59:59;10;true
; A0276 ;03-06-2020 23:59:59;10;true
; A0277 ;03-06-2020 23:59:59;10;true
; A0278 ;03-06-2020 23:59:59;10;true
; A0279 ;03-06-2020 23:59:59;10;true
; A0280 ;03-06-2020 23:59:59;10;true
; A0281 ;03-06-2020 23:59:59;10;true
; A0282 ;03-06-2020 23:59:59;10;true
; A0283 ;03-06-2020 23:59:59;10;true
; A0284 ;03-06-2020 23:59:59;10;true
; A0285 ;03-06-2020 23:59:59;10;true
; A0286 ;03-06-2020 23:59:59;10;true
; A0287 ;03-06-2020 23:59:59;10;true
; A0288 ;03-06-2020 23:59:59;10;true
; A0289 ;03-06-2020 23:59:59;10;true
; A0290 ;03-06-2020 23:59:59;10;true
; A0291 ;03-06-2020 23:59:59;10;true
; A0292 ;03-06-2020 23:59:59;10;true
; A0293 ;03-06-2020 23:59:59;10;true
; A0294 ;03-06-2020 23:59:59;10;true
; A0295 ;03-06-2020 23:59:59;10;true
; A0296 ;03-06-2020 23:59:59;10;true
; A0297 ;03-06-2020 23:59:59;10;true
; A0298 ;03-06-2020 23:59:59;10;true
; A0299 ;03-06-2020 23:59:59;10;true
; A0300 ;03-06-2020 23:59:59;10;true
; A0301 ;03-06-2020 23:59:59;10;true
; A0302 ;03-06-2020 23:59:59;10;true
; A0303 ;03-06-2020 23:59:59;10;true
; A0304 ;03-06-2020 23:59:59;10;true
; A0305 ;03-06-2020 23:59:59;10;true
; A0306 ;03-06-2020 23:59:59;10;true
; A0307 ;03-06-2020 23:59:59;10;true
; A0308 ;03-06-2020 23:59:59;10;true
; A0309 ;03-06-2020 23:59:59;10;true
; A0310 ;03-06-2020 23:59:59;10;true
; A0311 ;03-06-2020 23:59:59;10;true
; A0312 ;03-06-2020 23:59:59;10;true
; A0313 ;03-06-2020 23:59:59;10;true
; A0314 ;03-06-2020 23:59:59;10;true
; A0315 ;03-06-2020 23:59:59;10;true
; A0316 ;03-06-2020 23:59:59;10;true
; A0317 ;03-06-2020 23:59:59;10;true
; A0318 ;03-06-2020 23:59:59;10;true
; A0319 ;03-06-2020 23:59:59;10;true
; A0320 ;03-06-2020 23:59:59;10;true
; A0321 ;03-06-2020 23:59:59;10;true
; A0322 ;03-06-2020 23:59:59;10;true
; A0323 ;03-06-2020 23:59:59;10;true
; A0324 ;03-06-2020 23:59:59;10;true
; A0325 ;03-06-2020 23:59:59;10;true
; A0326 ;03-06-2020 23:59:59;10;true
; A0327 ;03-06-2020 23:59:59;10;true
; A0328 ;03-06-2020 23:59:59;10;true
; A0329 ;03-06-2020 23:59:59;10;true
; A0330 ;03-06-2020 23:59:59;10;true
; A0331 ;03-06-2020 23:59:59;10;true
; A0332 ;03-06-2020 23:59:59;10;true
; A0333 ;03-06-2020 23:59:59;10;true
; A0334 ;03-06-2020 23:59:59;10;true
; A0335 ;03-06-2020 23:59:59;10;true
; A0336 ;03-06-2020 23:59:59;10;true
; A0337 ;03-06-2020 23:59:59;10;true
; A0338 ;03-06-2020 23:59:59;10;true
; A0339 ;03-06-2020 23:59:59;10;true
; A0340 ;03-06-2020 23:59:59;10;true
; A0341 ;03-06-2020 23:59:59;10;true
; A0342 ;03-06-2020 23:59:59;10;true
; A0343 ;03-06-2020 23:59:59;10;true
; A0344 ;03-06-2020 23:59:59;10;true
; A0345 ;03-06-2020 23:59:59;10;true
; A0346 ;03-06-2020 23:59:59;10;true
; A0347 ;03-06-2020 23:59:59;10;true
; A0348 ;03-06-2020 23:59:59;10;true
; A0349 ;03-06-2020 23:59:59;10;true
; A0350 ;03-06-2020 23:59:59;10;true
; A0351 ;03-06-2020 23:59:59;10;true
; A0352 ;03-06-2020 23:59:59;10;true
; A0353 ;03-06-2020 23:59:59;10;true
; A0354 ;03-06-2020 23:59:59;10;true
; A0355 ;03-06-2020 23:59:59;10;true
; A0356 ;03-06-2020 23:59:59;10;true
; A0357 ;03-06-2020 23:59:59;10;true
; A0358 ;03-06-2020 23:59:59;10;true
; A0359 ;03-06-2020 23:59:59;10;true
; A0360 ;03-06-2020 23:59:59;10;true
; A0361 ;03-06-2020 23:59:59;10;true
; A0362 ;03-06-2020 23:59:59;10;true
; A0363 ;03-06-2020 23:59:59;10;true
; A0364 ;03-06-2020 23:59:59;10;true
; A0365 ;03-06-2020 23:59:59;10;true
; A0366 ;03-06-2020 23:59:59;10;true
; A0367 ;03-06-2020 23:59:59;10;true
; A0368 ;03-06-2020 23:59:59;10;true
; A0369 ;03-06-2020 23:59:59;10;true
; A0370 ;03-06-2020 23:59:59;10;true
; A0371 ;03-06-2020 23:59:59;10;true
; A0372 ;03-06-2020 23:59:59;10;true
; A0373 ;03-06-2020 23:59:59;10;true
; A0374 ;03-06-2020 23:59:59;10;true
; A0375 ;03-06-2020 23:59:59;10;true
; A0376 ;03-06-2020 23:59:59;10;true
; A0377 ;03-06-2020 23:59:59;10;true
; A0378 ;03-06-2020 23:59:59;10;true
; A0379 ;03-06-2020 23:59:59;10;true
; A0380 ;03-06-2020 23:59:59;10;true
; A0381 ;03-06-2020 23:59:59;10;true
; A0382 ;03-06-2020 23:59:59;10;true
; A0383 ;03-06-2020 23:59:59;10;true
; A0384 ;03-06-2020 23:59:59;10;true
; A0385 ;03-06-2020 23:59:59;10;true
; A0386 ;03-06-2020 23:59:59;10;true
; A0387 ;03-06-2020 23:59:59;10;true
; A0388 ;03-06-2020 23:59:59;10;true
; A0389 ;03-06-2020 23:59:59;10;true
; A0390 ;03-06-2020 23:59:59;10;true
; A0391 ;03-06-2020 23:59:59;10;true
; A0392 ;03-06-2020 23:59:59;10;true
; A0393 ;03-06-2020 23:59:59;10;true
; A0394 ;03-06-2020 23:59:59;10;true
; A0395 ;03-06-2020 23:59:59;10;true
; A0396 ;03-06-2020 23:59:59;10;true
; A0397 ;03-06-2020 23:59:59;10;true
; A0398 ;03-06-2020 23:59:59;10;true
; A0399 ;03-06-2020 23:59:59;10;true
; A0400 ;03-06-2020 23:59:59;10;true
; A0401 ;03-06-2020 23:59:59;10;true
; A0402 ;03-06-2020 23:59:59;10;true
; A0403 ;03-06-2020 23:59:59;10;true
; A0404 ;03-06-2020 23:59:59;10;true
; A0405 ;03-06-2020 23:59:59;10;true
; A0406 ;03-06-2020 23:59:59;10;true
; A0407 ;03-06-2020 23:59:59;10;true
; A0408 ;03-06-2020 23:59:59;10;true
; A0409 ;03-06-2020 23:59:59;10;true
